Compound Sentiment Score,Positive Sentiment Score,Negative Sentiment Score,Neutral Sentiment Score,Line
0.4019,0.058,0.0,0.942,"from previous financial periods to cover the potential shortfall in fees due to the disconnection of parties during the biennium 2016 –2017 ; 10. requests the international transaction log administrator to provide , in its annual reports for 2 016 and 2017 , information on transactions of kyoto prot"
0.0,0.0,0.0,1.0,"nsaction log administrator to provide , in its annual reports for 2 016 and 2017 , information on transactions of kyoto protocol units ; 11. also requests the international transaction log administrator to publish , in its annual reports , a table listing the scale and the level of fees and the stat"
0.5719,0.105,0.0,0.895,"meeting of the parties to the kyoto protocol , recalling decisions 29/cmp .1 , 6/cmp.2 , 6/cmp.4 , 15/cmp.7 , 10/cmp.8 , 2/cp.7 and 2/cp.17 , 1. requests the subsidiary body for implementation to conduct the third comprehensive review of the implementation of the framework for capacity -building in"
0.5106,0.087,0.0,0.913,"under the kyoto protocol , and that meeting the mandated timelines of the review process may be challenging because of this additional work , 1. requests the secretariat to organize the review of the 2015 and 2016 greenhouse gas inventory submissions from parties included in annex i to the conventi"
0.0,0.0,0.0,1.0,"raph 1 , of the kyoto protocol , in conjunction with each other and with the review of those inventory submissions under the convention ; 2. also requests the secretariat to organize , in accordance with decisions 2/cmp.8 and 4/cmp.11 ,3 the review of the reports to facilitate the calculation of the"
0.6249,0.125,0.044,0.832,"referred to in paragraph 1 above , striving to complete each review no later than one year after the submission d ate of the report ; 3. further requests the secretariat to continue to make improvements to the crf reporter functionality , prioritizing the resolution of outstanding issues related to"
0.3182,0.05,0.0,0.95,udgetary implications of the activities to be undertaken by the secretariat pursuant to the provisions contained in paragraphs 1 and 2 above ; 6. requests that the actions of the secretariat called for in this decision be undertaken subject to the avail ability of financial resources . 8th plenary m
0.6597,0.096,0.0,0.904,1. decides that the third review of the adaptation fund will be undertaken in accordance with the terms of reference contained in the annex ; 2. requests the adaptation fund board to make available in its report to the conference of the parties serving as the meeting of the parties to the kyoto pro
0.0,0.0,0.0,1.0,"f reference contained in the annex , for consideration b y the subsidiary body for implementation at its forty -sixth session ( may 2017 ) ; 1 4. requests the secretariat , in collaboration with the adaptation fund board secretariat , to prepare a technical paper on the third review of the adaptatio"
0.0,0.0,0.0,1.0,"to in paragraph 3 above , for consideration by the subsidiar y body for implementation at its forty -seventh session ( november 2017 ) ; 5. also requests the subsidiary body for implementation to complete its work on the third review of the adaptation fund at its forty -seventh session with a view"
0.6486,0.122,0.0,0.878,"ing and streamlining , in particular the registration and issuance processes , and methodologies , while maintaining environmental integrity ; 6. requests the executive board t o analyse the overall cost for designated operational entities and to report back to the conference of the parties serving"
0.6597,0.096,0.0,0.904,"oans on a case -by- case basis , where it becomes evident that it will not be feasible for the loan recipi ent to repay the disbursed funds ; 15. requests the implementing agency and the secretariat to work closely with loan recipients that wish to continue under the cdm loan scheme to help those re"
0.8519,0.183,0.0,0.817,o dec ides that other changes to the cdm loan scheme are not required at this time ; v. resources for work on the clean development mechanism 18. requests the executive board to continue to ensure the prudent management of the resources of the clean development mechanis m and its ability to perform
0.0,0.0,0.0,1.0,"vers to submit , by 9 march 2017 , suggestions for potential topic s related to the kyoto protocol for the 6th meeting of the durban forum ; 3 9. requests that the actions of the secretariat called for in this decision be undertaken subject to the availability of financial resources . 9th plenary me"
